,"fecha","CVE_ENT","maiz_blanco","maiz_blanco_anom_3","maiz_blanco_anom_6"
"477","2001-05-01","16",1.75,0.8873703925,0.5426314472
"478","2001-05-01","18",1.9,0.5199985488,0.1996057347
"479","2001-05-01","20",2,0.5989940624,0.6767447842
"480","2001-05-01","21",1.8,0.0913534358,0.5695936672
"481","2001-05-01","25",2.2,0.4993240266,0.3777306368
"482","2001-05-01","11",2,0.4575457771,0.6920981313
"483","2001-05-01","11",2.5,0.5729430302,0.5777418603
"484","2001-05-01","26",2.3,0.356768239,0.4548013264
"485","2001-05-01","26",2.5,0.5223512632,0.2750375162
"486","2001-05-01","19",1.7,0.9551551324,0.5329648061
"487","2001-05-01","28",2,0.7507345992,0.472027401
"488","2001-05-01","31",2,0.3783885911,0.5731131353
"489","2001-05-01","32",1.8,0.2530014359,0.2654357466
"490","2001-05-01","01",2.2,0.1201188918,0.823536626
"491","2001-05-01","07",2.5,0.4773541153,0.4768308044
"492","2001-05-01","05",2,0.2482442116,0.7363402371
"493","2001-05-01","10",2.2,0.602849153,0.0174581528
"494","2001-05-01","30",1.8,0.0012769088,0.7759885701
"495","2001-05-01","11",2.5,0.6761120099,0.3288866194
"496","2001-05-01","14",1.7,0.9302995778,0.8805088383
"497","2001-05-01","24",1.7,0.9484776939,0.825739213
"498","2001-05-01","15",2,0.7388499754,0.9684997127
"499","2001-05-01","09",2,0.9103120668,0.3576253488
"500","2001-05-01","16",1.75,0.6960926188,0.7328763721
"501","2001-05-01","18",1.9,0.1993168381,0.3832484079
"502","2001-05-01","20",1.5,0.650514719,0.4995402918
"503","2001-05-01","21",1.8,0.3403026994,0.1407899856
"504","2001-05-01","22",2,0.1845485247,0.6952621454
"505","2001-05-01","11",2,0.3149230573,0.9001076566
"506","2001-05-01","25",2.5,0.6638418109,0.8726879058
"507","2001-05-01","26",2.3,0.3831864735,0.9369705677
"508","2001-05-01","26",2.5,0.7942291494,0.2063675486
"509","2001-05-01","19",1.8,0.6919088255,0.4510784613
"510","2001-05-01","19",1.5,0.209969168,0.7107060373
"511","2001-05-01","28",2,0.0263329536,0.6472431601
"512","2001-05-01","31",2,0.7066305384,0.9115774997
"513","2001-05-01","32",1.8,0.4323235922,0.8981903991
"514","2001-05-01","01",2.2,0.8392227556,0.2928859106
"515","2001-05-01","07",2.5,0.7638897569,0.6358449242
"516","2001-05-01","05",2,0.430283848,0.5257624392
"517","2001-05-01","10",2.2,0.1256546763,0.2083814479
"518","2001-05-01","30",1.8,0.6328307145,0.4227898945
"519","2001-05-01","22",2,0.6388901707,0.0693485108
"520","2001-05-01","11",2.5,0.4063431243,0.5537201254
"521","2001-05-01","14",1.75,0.6000728375,0.7691978962
"522","2001-05-01","24",1.7,0.057774566,0.7745878155
"523","2001-05-01","15",2,0.3547293427,0.4133826673
"524","2001-05-01","09",2,0.4270544252,0.3497447995
"525","2001-05-01","16",1.75,0.8034653651,0.6340550696
"526","2001-05-01","18",1.9,0.8292367407,0.2627519158
"527","2001-05-01","20",2,0.958944177,0.5125017182
"528","2001-05-01","21",1.8,0.0980244299,0.5226651057
"529","2001-05-01","11",2,0.7988007461,0.0730845684
"530","2001-05-01","25",2.5,0.0760074435,0.3671431824
"531","2001-05-01","22",2,0.6951146616,0.0328827577
"532","2001-05-01","26",2.3,0.296768905,0.6866893328
"533","2001-05-01","26",2.5,0.7550080385,0.8685602328
"534","2001-05-01","19",1.9,0.9391141444,0.2871361894
"535","2001-05-01","19",1.75,0.6795346748,0.0336130102
"536","2001-05-01","28",2,0.9774821713,0.6962233988
"537","2001-05-01","31",2,0.0267171091,0.096882702
"538","2001-05-01","32",1.8,0.815598515,0.4349133673
"539","2001-06-01","01",1.85,0.8611394536,0.8847281573
"540","2001-06-01","07",2.5,0.5295747835,0.3766766357
"541","2001-06-01","10",2.2,0.9356743075,0.9872334987
"542","2001-06-01","05",2,0.9538123024,0.2124085247
"543","2001-06-01","30",1.8,0.8116751312,0.9330893053
"544","2001-06-01","22",2,0.9969085505,0.1457467045
"545","2001-06-01","11",2.5,0.1328499669,0.5063924162
"546","2001-06-01","03",2,0.7439390645,0.0061395577
"547","2001-06-01","14",1.75,0.336647013,0.5600503133
"548","2001-06-01","24",1.7,0.3291100382,0.7005290128
"549","2001-06-01","15",2,0.0904400344,0.7327547097
"550","2001-06-01","09",2,0.9152215598,0.4336804961
"551","2001-06-01","16",1.75,0.864071019,0.4404317894
"552","2001-06-01","18",1.9,0.1468417498,0.5907277134
"553","2001-06-01","21",1.8,0.6554431801,0.604954724
"554","2001-06-01","22",2,0.1156254031,0.6657633078
"555","2001-06-01","25",2.5,0.5431899665,0.7064216549
"556","2001-06-01","11",2,0.0288637449,0.9521877862
"557","2001-06-01","26",2,0.3343522259,0.1191558072
"558","2001-06-01","26",2.4,0.8509807104,0.7410058944
"559","2001-06-01","19",1.8,0.8241339926,0.1323110124
"560","2001-06-01","19",1.75,0.1637809162,0.3994662135
"561","2001-06-01","28",2,0.8847506415,0.1520622683
"562","2001-06-01","31",2.1,0.9197173272,0.7274013941
"563","2001-06-01","32",1.9,0.0266274597,0.1184820592
"564","2001-06-01","20",2,0.6587576909,0.6580427295
"565","2001-06-01","01",1.85,0.658079022,0.777811361
"566","2001-06-01","07",2.5,0.7059294777,0.6879023522
"567","2001-06-01","05",2,0.351568333,0.6115386953
"568","2001-06-01","10",2.2,0.1371345208,0.7582539478
"569","2001-06-01","30",1.8,0.4071660998,0.1730049002
"570","2001-06-01","11",2.5,0.8436805016,0.2489936095
"571","2001-06-01","14",1.7,0.2003446808,0.8314654547
"572","2001-06-01","24",1.69,0.1861941582,0.7754060624
"573","2001-06-01","03",2,0.0430772723,0.2528874062
"574","2001-06-01","15",2,0.4529467806,0.2659556538
"575","2001-06-01","09",2,0.5890234373,0.8467703767
"576","2001-06-01","16",1.75,0.3943812712,0.2868647147
"577","2001-06-01","18",1.9,0.3595078835,0.4735201173
"578","2001-06-01","20",2,0.0135776309,0.5593440817
"579","2001-06-01","21",1.8,0.5865556608,0.5429748802
"580","2001-06-01","22",2,0.2225174913,0.0534793688
"581","2001-06-01","11",2,0.1338011595,0.0487982366
"582","2001-06-01","25",2.5,0.9203228532,0.4063622637
"583","2001-06-01","26",2,0.1504287431,0.0450415707
"584","2001-06-01","26",2.4,0.7730923923,0.4059653428
"585","2001-06-01","19",1.8,0.2661329186,0.8375454224
"586","2001-06-01","19",1.5,0.2857225996,0.4930683135
"587","2001-06-01","28",2,0.3688974355,0.6112913568
"588","2001-06-01","31",2.1,0.840725339,0.7404555568
"589","2001-06-01","32",1.8,0.8635352951,0.0560154044
"590","2001-06-01","01",1.85,0.8217632871,0.8541904529
"591","2001-06-01","07",2.5,0.1453982318,0.521944516
"592","2001-06-01","05",2,0.5774534517,0.4499766422
"593","2001-06-01","10",2.2,0.8442481406,0.1667553155
"594","2001-06-01","30",1.8,0.6882082189,0.0313247365
"595","2001-06-01","11",2.5,0.3397106245,0.8747659826
"596","2001-06-01","14",1.7,0.1616799723,0.9353385585
"597","2001-06-01","03",2,0.302283964,0.4943563693
"598","2001-06-01","24",1.8,0.7983688589,0.9864627456
"599","2001-06-01","15",2,0.6365968119,0.6217447339
"600","2001-06-01","09",2,0.5738273566,0.8829371217
"601","2001-06-01","16",1.75,0.9222121137,0.8983105377
"602","2001-06-01","18",1.9,0.7353227867,0.9927927802
"603","2001-06-01","18",1.8,0.697135282,0.6363653728
"604","2001-06-01","20",2,0.4088118643,0.4665191191
"605","2001-06-01","21",1.8,0.6315147899,0.3210763108
"606","2001-06-01","22",1.9,0.5221662818,0.3994230004
"607","2001-06-01","11",1.9,0.7616347486,0.4208107553
"608","2001-06-01","25",2.5,0.2453305334,0.357430915
"609","2001-06-01","26",2,0.5192906428,0.8913137826
"610","2001-06-01","26",2.3,0.5047583909,0.3759257905
"611","2001-06-01","19",1.8,0.8699886909,0.3986848317
"612","2001-06-01","19",1.75,0.4142953097,0.8333531168
"613","2001-06-01","28",2,0.4656801533,0.3904909111
"614","2001-06-01","31",2,0.6872805063,0.4363019494
"615","2001-06-01","32",1.9,0.3367510646,0.7405715847
"616","2001-06-01","01",1.85,0.8303494881,0.4540536384
"617","2001-06-01","07",2.5,0.3139719373,0.3224841055
"618","2001-06-01","05",2.1,0.7788502281,0.0312515352
"619","2001-06-01","10",2,0.3006495555,0.5617164926
"620","2001-06-01","30",1.8,0.516528406,0.0455516108
"621","2001-06-01","22",1.9,0.5877424107,0.1787702561
"622","2001-06-01","11",2.5,0.210142188,0.4354186072
"623","2001-06-01","14",1.7,0.9705857054,0.5425642734
"624","2001-06-01","03",2,0.6666157813,0.310441131
"625","2001-06-01","24",2,0.0944643397,0.2370704907
"626","2001-06-01","09",2,0.3443889617,0.7681464782
"627","2001-06-01","15",2,0.6724759008,0.473247712
"628","2001-06-01","16",1.75,0.3228340704,0.6033264442
"629","2001-06-01","18",1.9,0.4985104309,0.1551969891
"630","2001-06-01","18",2,0.2348520708,0.6224093967
"631","2001-06-01","20",2,0.4232340133,0.0371903657
"632","2001-06-01","21",1.8,0.177356095,0.0845935183
"633","2001-06-01","11",1.9,0.7475152325,0.2609639601
"634","2001-06-01","25",2.5,0.8102508595,0.909155266
"635","2001-06-01","22",1.9,0.2132705087,0.9395086403
"636","2001-06-01","26",2,0.8128665462,0.4520295986
"637","2001-06-01","26",2.4,0.2604603457,0.8644104829
"638","2001-06-01","19",1.8,0.8092463714,0.3061426483
"639","2001-06-01","19",1.93,0.4349706019,0.1014573955
"640","2001-06-01","28",2,0.5284128494,0.4394621199
"641","2001-06-01","31",2,0.7541127037,0.5400378652
"642","2001-06-01","32",1.9,0.7196910189,0.056762977
"643","2001-07-01","01",1.85,0.4845867101,0.123065286
"644","2001-07-01","07",2.5,0.9352722991,0.3524347618
"645","2001-07-01","10",2.3,0.2970155353,0.5504698371
"646","2001-07-01","05",2.2,0.8348934885,0.8945575594
"647","2001-07-01","30",2,0.8574195018,0.0623896279
"648","2001-07-01","11",2.5,0.8713302519,0.2759046687
"649","2001-07-01","22",1.9,0.1845268658,0.2317678856
"650","2001-07-01","03",2,0.5655746698,0.3910237964
"651","2001-07-01","14",1.7,0.1180074074,0.4315792498
"652","2001-07-01","24",2,0.0294427716,0.5832769919
"653","2001-07-01","15",2,0.4891037113,0.1173021976
"654","2001-07-01","09",2,0.958193533,0.0615648438
"655","2001-07-01","16",1.75,0.2694160277,0.3918925334
"656","2001-07-01","18",2,0.9539462699,0.3460218014
"657","2001-07-01","18",1.8,0.6395485274,0.7055408667
"658","2001-07-01","20",2,0.2443531884,0.6984426169
"659","2001-07-01","21",1.8,0.4914288691,0.3150846538
"660","2001-07-01","25",2,0.254151233,0.7411234943
"661","2001-07-01","11",2,0.7178882522,0.3568853148
"662","2001-07-01","26",2.4,0.7351139192,0.3713117514
"663","2001-07-01","26",2,0.8777176195,0.4026708279
"664","2001-07-01","19",1.7,0.0176506238,0.5189124952
"665","2001-07-01","19",1.8,0.4854961563,0.9000859056
"666","2001-07-01","28",2,0.3093396648,0.6319466526
"667","2001-07-01","31",2,0.7889251263,0.2463199396
"668","2001-07-01","32",1.7,0.4555377233,0.5738795969
"669","2001-07-01","01",1.85,0.5300940688,0.5005207882
"670","2001-07-01","07",2.5,0.1480299514,0.4242756502
"671","2001-07-01","05",2.2,0.6425515707,0.1467675257
"672","2001-07-01","10",2,0.4499244214,0.9452724326
"673","2001-07-01","30",2,0.2674796444,0.2054987618
"674","2001-07-01","22",1.9,0.8222842063,0.7165072157
"675","2001-07-01","11",2.5,0.0618382627,0.0180130226
"676","2001-07-01","14",1.7,0.3945881566,0.318962278
"677","2001-07-01","24",2,0.3807274618,0.8987700484
"678","2001-07-01","03",2,0.9181680542,0.4233863742
"679","2001-07-01","15",2,0.8774254217,0.7990891048
"680","2001-07-01","09",2,0.3473289625,0.4188537709
"681","2001-07-01","16",1.75,0.6313490698,0.266171793
"682","2001-07-01","18",1.9,0.3181661557,0.0502211753
"683","2001-07-01","20",2,0.5227846176,0.0536653726
"684","2001-07-01","21",1.8,0.9018253193,0.432111125
"685","2001-07-01","11",2,0.8081511117,0.2478717286
"686","2001-07-01","25",2,0.9042018388,0.2206999672
"687","2001-07-01","26",2,0.5970399225,0.2254212902
"688","2001-07-01","26",2.3,0.6746186839,0.7103068703
"689","2001-07-01","19",1.8,0.9296489381,0.1134818515
"690","2001-07-01","19",1.8,0.735137054,0.5070576732
"691","2001-07-01","28",2,0.4528429688,0.2800851283
"692","2001-07-01","31",2,0.9658664446,0.6916695404
"693","2001-07-01","32",1.8,0.0647365721,0.583605754
"694","2001-07-01","01",1.9,0.4167738124,0.5609473413
"695","2001-07-01","07",2.5,0.1887086438,0.4162345211
"696","2001-07-01","05",2.2,0.181001972,0.4621004133
"697","2001-07-01","10",2,0.2551320724,0.1796042364
"698","2001-07-01","30",2,0.7842698736,0.6122479401
"699","2001-07-01","11",2.5,0.9377355471,0.3032279759
"700","2001-07-01","14",1.7,0.1587772811,0.0202835137
"701","2001-07-01","03",2,0.6202081638,0.5382323029
"702","2001-07-01","24",2,0.339918507,0.9569096017
"703","2001-07-01","09",2,0.1562918756,0.56351167
"704","2001-07-01","15",2,0.1804581033,0.053461101
"705","2001-07-01","16",1.75,0.6293369709,0.6302697772
"706","2001-07-01","18",1.9,0.7598200543,0.1994985294
"707","2001-07-01","20",2,0.3598538791,0.1598711077
"708","2001-07-01","21",1.8,0.311518443,0.7039381902
"709","2001-07-01","22",1.9,0.4518286901,0.3434281094
"710","2001-07-01","11",1.9,0.6516902141,0.9490880705
"711","2001-07-01","25",2,0.4761753081,0.6244851763
"712","2001-07-01","26",2,0.1257893067,0.4808054298
"713","2001-07-01","26",2.2,0.9012091179,0.1518695436
"714","2001-07-01","19",1.5,0.5138432541,0.6971761289
"715","2001-07-01","19",1.9,0.1686439524,0.1252928997
"716","2001-07-01","28",2,0.6595710128,0.1292056556
"717","2001-07-01","31",2,0.9548230155,0.5425375599
"718","2001-07-01","32",1.9,0.2568734872,0.6820335741
"719","2001-07-01","01",1.9,0.4027824001,0.7397615641
"720","2001-07-01","07",2.5,0.565080869,0.568939263
"721","2001-07-01","10",2,0.8774942315,0.4605918839
"722","2001-07-01","05",2.2,0.6044319954,0.4868044576
"723","2001-07-01","30",1.9,0.3880010319,0.4230351628
"724","2001-07-01","11",1.9,0.7342699931,0.9113878809
"725","2001-07-01","11",2.7,0.3704538681,0.0160430595
"726","2001-07-01","14",1.7,0.4855951048,0.5008598942
"727","2001-07-01","03",2,0.5962353361,0.911062247
"728","2001-07-01","24",2,0.630661521,0.2742989229
"729","2001-07-01","09",2,0.2780088758,0.174066762
"730","2001-07-01","15",2,0.9254214204,0.3670728254
"731","2001-07-01","16",1.75,0.0411498224,0.7946108984
"732","2001-07-01","18",1.9,0.9181566117,0.2860163252
"733","2001-07-01","20",2,0.7312383202,0.7607425633
"734","2001-07-01","21",1.8,0.473144546,0.9796605942
"735","2001-07-01","22",1.8,0.7399679633,0.1906464229
"736","2001-07-01","25",2,0.6371702701,0.1087298069
"737","2001-07-01","26",2,0.7008111591,0.3800130814
"738","2001-07-01","26",2.2,0.7429871575,0.4930455294
"739","2001-07-01","19",1.8,0.2559136381,0.5693650624
"740","2001-07-01","19",1.75,0.2231597287,0.664424928
"741","2001-07-01","28",2,0.6189891597,0.0031467159
"742","2001-07-01","31",2,0.4295633436,0.9907694675
"743","2001-07-01","32",2,0.2504280149,0.7380894608
"744","2001-08-01","01",1.9,0.4241930182,0.7940731664
"745","2001-08-01","07",2.5,0.0556706179,0.3484342501
"746","2001-08-01","10",2,0.8771776331,0.5097176433
"747","2001-08-01","05",2.3,0.2256533322,0.7195349596
"748","2001-08-01","30",1.9,0.8242969169,0.5952588695
"749","2001-08-01","11",2.5,0.4599352149,0.0277407862
"750","2001-08-01","14",1.7,0.0160229533,0.2376535273
"751","2001-08-01","03",2,0.8937568452,0.7569736109
"752","2001-08-01","24",2,0.861213275,0.1908369305
"753","2001-08-01","09",2,0.9083705928,0.4036447761
"754","2001-08-01","15",2,0.9814390747,0.2645992732
"755","2001-08-01","16",1.75,0.1417105126,0.5724050223
"756","2001-08-01","18",1.8,0.5287271853,0.8114317888
"757","2001-08-01","20",2,0.7120136987,0.3906444302
"758","2001-08-01","21",1.8,0.3416104152,0.8495210509
"759","2001-08-01","22",1.8,0.0041123819,0.4281972395
"760","2001-08-01","11",1.9,0.1435356293,0.0867896236
"761","2001-08-01","25",2,0.2207402543,0.0509562949
"762","2001-08-01","26",2,0.4192143399,0.4269894264
"763","2001-08-01","26",2.2,0.087465558,0.2369760374
"764","2001-08-01","19",1.85,0.8977208877,0.1438437698
"765","2001-08-01","19",1.75,0.5324526559,0.9847867268
"766","2001-08-01","31",2,0.2668453247,0.0535712706
"767","2001-08-01","32",1.8,0.3952579295,0.3028232045
"768","2001-08-01","28",2,0.0623214377,0.4922046955
"769","2001-08-01","01",1.9,0.5097065733,0.6062824138
"770","2001-08-01","07",2.5,0.2049611155,0.4377052313
"771","2001-08-01","05",2.2,0.6250018097,0.3213697246
"772","2001-08-01","10",2,0.7274369707,0.2454936843
"773","2001-08-01","30",1.9,0.6902178584,0.7353229621
"774","2001-08-01","11",2.5,0.2287811292,0.3281513064
"775","2001-08-01","14",1.7,0.3869012663,0.0130049444
"776","2001-08-01","03",2,0.9315637886,0.0984864066
"777","2001-08-01","24",2,0.1532706172,0.881681498
"778","2001-08-01","09",2,0.6413234617,0.5210922148
"779","2001-08-01","15",2,0.0403472893,0.0467926271
"780","2001-08-01","16",1.75,0.4234003542,0.8089323582
"781","2001-08-01","18",1.9,0.6557980275,0.3732746477
"782","2001-08-01","18",1.8,0.7658725372,0.7843632423
"783","2001-08-01","20",2.1,0.9166752547,0.071066327
"784","2001-08-01","21",1.85,0.3448150627,0.0856791954
"785","2001-08-01","22",1.9,0.5148190965,0.970174323
"786","2001-08-01","11",1.9,0.3434992907,0.4897985604
"787","2001-08-01","25",2.2,0.2855229716,0.8544961296
"788","2001-08-01","26",2,0.780728024,0.1767275107
"789","2001-08-01","26",2.2,0.7613870809,0.8951262976
"790","2001-08-01","19",1.5,0.8900262784,0.0801452663
"791","2001-08-01","19",1.8,0.3258359969,0.8943254363
"792","2001-08-01","28",2,0.3638872699,0.6571980851
"793","2001-08-01","31",2,0.2432766374,0.9724772152
"794","2001-08-01","32",1.8,0.1595542811,0.9981914441
"795","2001-08-01","01",1.9,0.635835532,0.7555400743
"796","2001-08-01","05",2.2,0.2993130865,0.5021269097
"797","2001-08-01","10",2,0.90470757,0.886873216
"798","2001-08-01","30",1.9,0.9077846809,0.0140900573
"799","2001-08-01","11",3,0.4110953411,0.8916774366
"800","2001-08-01","14",1.7,0.7547180316,0.0449014159
"801","2001-08-01","03",2,0.9491970533,0.1961021848
"802","2001-08-01","18",2.2,0.2661003177,0.9408019567
"803","2001-08-01","24",1.75,0.8258867874,0.1281013647
"804","2001-08-01","09",2,0.0778866091,0.2707036593
"805","2001-08-01","15",2,0.792756665,0.1683479801
"806","2001-08-01","16",1.75,0.5258880841,0.4859835255
"807","2001-08-01","18",1.9,0.2198118037,0.0173191738
"808","2001-08-01","18",1.8,0.4009360002,0.040552746
"809","2001-08-01","20",2,0.038266188,0.73319947
"810","2001-08-01","21",1.85,0.4365598749,0.5826937777
"811","2001-08-01","22",1.9,0.5295787033,0.6685375562
"812","2001-08-01","11",1.9,0.9297478927,0.5706861897
"813","2001-08-01","25",2.2,0.4726858384,0.8569470223
"814","2001-08-01","26",2,0.6067020958,0.3906744437
"815","2001-08-01","26",2.2,0.3684853638,0.4892134888
"816","2001-08-01","19",1.9,0.7800140058,0.3987669697
"817","2001-08-01","19",1.75,0.8111568753,0.9670009438
"818","2001-08-01","28",2,0.422500116,0.5361281973
"819","2001-08-01","31",2,0.3996916964,0.029529262
"820","2001-08-01","32",1.8,0.952132116,0.0141280813
"821","2001-08-01","01",1.9,0.9102437795,0.3673357714
"822","2001-08-01","07",2.5,0.9617863315,0.5317900745
"823","2001-08-01","05",2,0.640188671,0.8471406211
"824","2001-08-01","10",2,0.8947541063,0.3680629292
"825","2001-08-01","30",1.9,0.4305102564,0.4581267328
"826","2001-08-01","11",2.5,0.9318285602,0.8903980655
"827","2001-08-01","14",1.7,0.0879504926,0.0440688639
"828","2001-08-01","03",2,0.5094210303,0.9382958518
"829","2001-08-01","18",2,0.6943059122,0.3651421093
"830","2001-08-01","24",1.75,0.8285188154,0.0599487211
"831","2001-08-01","09",2,0.7814464979,0.2468378849
"832","2001-08-01","15",2,0.0708825358,0.2189118489
"833","2001-08-01","16",1.75,0.3675037849,0.3918956673
"834","2001-08-01","18",1.9,0.0758916505,0.8462419831
"835","2001-08-01","18",1.8,0.0181696985,0.0609041458
"836","2001-08-01","20",1.9,0.4937166077,0.8856151384
"837","2001-08-01","21",1.85,0.497051659,0.4730813342
"838","2001-08-01","22",1.8,0.2656790191,0.5859696173
"839","2001-08-01","11",1.9,0.3729258323,0.9352860765
"840","2001-08-01","18",5.5,0.4408760169,0.9517176407
"841","2001-08-01","25",2.2,0.2719713035,0.2391957217
"842","2001-08-01","26",2,0.4064918974,0.626351388
"843","2001-08-01","26",2.2,0.9085215178,0.9378336239
"844","2001-08-01","19",1.9,0.3133340869,0.7593069804
"845","2001-08-01","19",1.7,0.480170903,0.1591672035
"846","2001-08-01","28",2,0.9166565376,0.0721829486
"847","2001-08-01","31",1.8,0.4121172634,0.1660369681
